ID,PlayerID,Date,LocalTime,StandardTime,PickBan,WarmUp,Advantage,Map,StartSide,TKills,TAssists,TDeaths,CTKills,CTAssists,CTDeaths,Damage,ADR,HS,Result,Rank,Queue,Rating,AvgFriendly,AvgEnemy,AverageOverall,Comments,KASTPercentage,GamesToday,LossStreak,WinStreak,LeetifyRating,LeetifyPosition,LeetifyAim,LeetifyUtility
38,1,10/15/2023,21:34,21:34,Second,AimLabs,Us,Overpass,CT,5,5,6,12,2,5,1975,98,29,Win,3973,1,,,,,,,7,0,1,,,,
39,1,10/15/2023,22:42,22:42,First,AimLabs,Us,Mirage,CT,4,1,3,14,4,6,1833,114,11,Win,4079,1,,,,,,,8,0,2,,,,
40,1,10/15/2023,23:42,23:42,Second,None,Us,Mirage,CT,1,3,3,7,1,5,907,56,25,Win,4195,1,,,,,,,9,0,3,,,,
41,1,10/15/2023,23:57,23:57,Second,None,Us,Vertigo,CT,6,0,1,10,2,8,1661,103,31,Win,4313,5,,,,,,,10,0,4,,,,
42,1,10/16/2023,0:25,0:25,Second,None,Us,Overpass,CT,5,2,1,5,6,8,1521,84,20,Win,4416,5,,,,,,,1,0,5,,,,
43,1,10/16/2023,15:11,15:11,First,AimLabs,Us,Mirage,T,10,2,4,2,1,4,973,51,41,Win,4518,1,,,,,EL,,2,0,6,,,,
44,1,10/16/2023,16:05,16:05,First,AimLabs,Us,Ancient,T,1,4,12,0,1,2,625,44,100,Loss,4618,1,,,,,TML,,3,1,0,,,,
45,1,10/16/2023,19:42,19:42,First,AimLabs,Us,Overpass,T,12,2,7,10,3,11,2067,86,4,Loss,4049,1,,,,,,,4,2,0,,,,
46,1,10/16/2023,20:35,20:35,Second,None,Us,Mirage,CT,4,0,5,13,2,8,2095,116,17,Loss,3551,1,,,,,,,5,3,0,,,,
47,1,10/16/2023,21:17,21:17,First,None,Them,Mirage,T,10,2,13,13,4,7,2606,96,39,Win,3551,1,,,,,,,6,0,1,,,,
48,1,10/17/2023,16:14,16:14,Second,None,Us,Overpass,CT,15,7,9,8,2,11,2358,84,13,Win,3666,1,,,,,,,1,0,2,,,,
49,1,10/17/2023,21:32,21:32,Second,None,Them,Vertigo,CT,5,3,8,7,2,8,1464,69,8,Loss,3776,5,,,,,,,2,1,0,,,,
50,1,10/17/2023,22:04,22:04,Second,None,Us,Nuke,T,4,3,11,1,4,6,1074,59,40,Loss,3776,1,,,,,,,3,2,0,,,,
51,1,10/17/2023,22:41,22:41,First,None,Us,Vertigo,T,10,3,8,10,3,5,2135,106,15,Win,3776,1,,,,,TML,,4,0,1,,,,
52,1,10/17/2023,23:27,23:27,First,AimLabs,Us,Mirage,T,9,4,7,4,2,5,1463,78,7,Win,3897,1,,,,,,,5,0,2,,,,
53,1,10/21/2023,15:09,15:09,Second,None,Us,Vertigo,CT,2,3,7,6,2,9,1670,69,37,Win,4010,1,,,,,,,1,0,3,,,,
54,1,10/21/2023,18:00,18:00,First,None,Neither,Vertigo,T,18,5,4,4,7,7,2450,122,31,Win,4134,1,,,,,,,2,0,4,,,,
55,1,10/21/2023,18:51,18:51,First,AimLabs,Them,Inferno,T,12,3,7,7,0,6,2007,91,42,Win,4247,1,,,,,,,3,0,5,,,,
56,1,10/21/2023,19:36,19:36,Second,None,Us,Ancient,CT,9,1,5,5,2,11,1560,79,7,Loss,4352,1,,,,,,,4,1,0,,,,
57,1,10/22/2023,15:52,15:52,Second,None,Us,Mirage,CT,0,0,0,6,3,5,,105,17,Win,4045,1,,,,,S,,1,0,1,,,,
58,1,10/22/2023,16:09,16:09,Second,None,Us,Inferno,CT,1,2,3,9,1,10,1016,67,30,Loss,4145,1,,,,,,,2,1,0,,,,
59,1,10/22/2023,16:45,16:45,First,None,Us,Overpass,T,3,1,10,12,1,6,1470,70,20,Loss,4028,2,,,,,,,3,2,0,,,,
60,1,10/22/2023,19:11,19:11,First,AimLabs,Neither,Inferno,CT,8,3,10,10,2,11,1601,60,22,Win,3868,1,,,,,,,4,0,1,,,,
61,1,10/22/2023,20:37,20:37,First,AimLabs,Them,Mirage,T,4,2,10,10,2,5,1752,97,21,Loss,3984,1,,,,,,,5,1,0,,,,
62,1,10/22/2023,21:09,21:09,Second,None,Us,Overpass,CT,8,1,7,3,4,10,1362,56,18,Loss,3984,2,,,,,,,6,2,0,,,,
63,1,10/22/2023,21:49,21:49,Second,None,Us,Inferno,T,10,2,9,4,0,5,1468,86,26,Loss,3984,3,,,,,2TML,,7,3,0,,,,
64,1,10/22/2023,22:24,22:24,Second,None,Us,Nuke,CT,2,1,0,12,2,4,1406,100,21,Win,3984,2,,,,,,,8,0,1,,,,
65,1,10/23/2023,10:30,10:30,Second,None,Them,Overpass,CT,4,3,10,7,4,12,1504,62,27,Loss,4086,1,,,,,,,1,1,0,,,,
66,1,10/23/2023,11:21,11:21,First,None,Us,Overpass,T,8,5,6,6,3,6,1621,77,21,Win,3611,1,,,,,,,2,0,1,,,,
67,1,10/23/2023,21:27,21:27,First,None,Them,Ancient,T,6,2,8,3,2,9,1241,53,10,Loss,3729,5,,,,,,,3,1,0,,,,
68,1,10/23/2023,22:08,22:08,First,None,Us,Vertigo,T,4,2,9,8,1,7,1270,63,8,Win,3729,1,,,,,,,4,0,1,,,,
69,1,10/25/2023,11:22,11:22,First,AimLabs,Them,Anubis,CT,4,4,11,10,6,14,2067,69,42,Tie,3831,1,,,,,,,1,0,0,,,,
70,1,10/25/2023,20:58,20:58,First,AimLabs,Us,Nuke,T,13,5,6,7,1,5,2047,107,20,Win,3881,1,,,,,,,2,0,1,,,,
71,1,10/25/2023,21:28,21:28,Second,None,Us,Mirage,CT,8,5,10,10,1,8,2056,70,38,Loss,3998,1,,,,,,,3,1,0,,,,
72,1,10/25/2023,22:59,22:59,Second,None,Neither,Mirage,CT,2,1,6,15,3,10,1627,90,11,Loss,3998,1,,,,,,,4,2,0,,,,
73,1,10/26/2023,22:16,22:16,Second,None,Us,Nuke,CT,9,4,11,7,2,13,1960,68,18,Loss,3998,1,,,,,,,1,3,0,,,,
74,1,10/26/2023,23:14,23:14,First,AimLabs,Us,Ancient,T,5,4,6,7,1,5,1429,79,25,Win,3998,1,,,,,,,2,0,1,,,,
75,1,10/26/2023,16:01,16:01,First,AimLabs,Us,Ancient,T,7,5,8,4,5,9,1670,72,36,Win,4100,1,,,,,,,3,0,2,,,,
76,1,10/28/2023,15:37,15:37,First,None,Us,Vertigo,T,6,1,7,8,1,7,1346,70,35,Loss,4203,1,,,,,,,1,1,0,,,,
77,1,10/28/2023,16:11,16:11,Second,None,Us,Mirage,CT,3,0,5,4,8,8,1163,64,0,Loss,3676,1,,,,,,,2,2,0,,,,
78,1,10/28/2023,21:45,21:45,First,None,Us,Mirage,T,9,1,10,7,5,7,1767,73,37,Win,3676,1,,,,,,,3,0,1,,,,
79,1,10/28/2023,22:28,22:28,Second,None,Them,Ancient,CT,4,8,9,7,3,9,1660,76,16,Loss,3788,1,,,,,,,4,1,0,,,,
80,1,10/28/2023,23:05,23:05,First,None,Us,Anubis,T,10,2,9,12,1,8,1715,71,18,Loss,3788,1,,,,,,,5,2,0,,,,
81,1,10/29/2023,11:11,11:11,First,None,Us,Ancient,T,10,4,3,7,0,6,1668,87,5,Win,3788,1,,,,,,,1,0,1,,,,
82,1,10/29/2023,11:55,11:55,Second,AimLabs,Us,Nuke,CT,0,0,0,1,4,7,361,47,0,Loss,3908,1,,,,,S,,2,1,0,,,,
83,1,10/29/2023,12:11,12:11,First,None,Them,Vertigo,T,6,1,5,0,0,0,666,83,16,Loss,3908,1,,,,,S,,3,2,0,,,,
84,1,10/29/2023,12:36,12:36,Second,AimLabs,Us,Overpass,T,8,6,7,6,3,9,1975,82,50,Loss,3908,1,,,,,TMLEL,,4,3,0,,,,
